当地时间,平均气温,降水量,相对湿度,天气情况,平均风速
07.04.2021 14:00,14.1,0,57,云量发展情况没有进行观测或无法观测。 ,4
07.04.2021 11:00,17.3,0,19,云量发展情况没有进行观测或无法观测。 ,2
07.04.2021 08:00,14.3,0,30,云量发展情况没有进行观测或无法观测。 ,1
07.04.2021 05:00,11,0,34,云量发展情况没有进行观测或无法观测。 ,2
07.04.2021 02:00,11.3,0,37,云量发展情况没有进行观测或无法观测。 ,1
06.04.2021 23:00,11.6,0,34,云量发展情况没有进行观测或无法观测。 ,0
06.04.2021 20:00,12.2,0,34,云量发展情况没有进行观测或无法观测。 ,2
06.04.2021 17:00,14.8,0,32,云量发展情况没有进行观测或无法观测。 ,2
06.04.2021 14:00,15.7,0,30,云量发展情况没有进行观测或无法观测。 ,3
06.04.2021 11:00,15.5,0,34,云量发展情况没有进行观测或无法观测。 ,3
06.04.2021 08:00,14.4,0,26,云量发展情况没有进行观测或无法观测。 ,1
06.04.2021 05:00,10.7,0,32,云量发展情况没有进行观测或无法观测。 ,1
06.04.2021 02:00,11.4,0,32,云量发展情况没有进行观测或无法观测。 ,0
05.04.2021 23:00,11.1,0,42,云量发展情况没有进行观测或无法观测。 ,2
05.04.2021 20:00,11.1,0,46,云量发展情况没有进行观测或无法观测。 ,2
05.04.2021 17:00,12.2,0,39,云量发展情况没有进行观测或无法观测。 ,4
05.04.2021 14:00,13,0,40,云量发展情况没有进行观测或无法观测。 ,4
05.04.2021 11:00,15.6,0,22,云量发展情况没有进行观测或无法观测。 ,2
05.04.2021 08:00,10.5,0,47,云量发展情况没有进行观测或无法观测。 ,3
05.04.2021 05:00,8.7,0,41,云量发展情况没有进行观测或无法观测。 ,2
05.04.2021 02:00,8.6,0,58,云量发展情况没有进行观测或无法观测。 ,3
04.04.2021 23:00,9.3,0,49,云量发展情况没有进行观测或无法观测。 ,3
04.04.2021 20:00,11,0,39,云量发展情况没有进行观测或无法观测。 ,5
04.04.2021 17:00,14.2,0,25,云量发展情况没有进行观测或无法观测。 ,7
04.04.2021 14:00,14.5,0,25,云量发展情况没有进行观测或无法观测。 ,8
04.04.2021 11:00,12.6,0,28,云量发展情况没有进行观测或无法观测。 ,8
04.04.2021 08:00,7.4,0,56,云量发展情况没有进行观测或无法观测。 ,4
04.04.2021 05:00,5.9,0,62,云量发展情况没有进行观测或无法观测。 ,5
04.04.2021 02:00,8.3,0,38,云量发展情况没有进行观测或无法观测。 ,6
03.04.2021 23:00,8.7,0.1,41,云量发展情况没有进行观测或无法观测。 ,5
03.04.2021 20:00,8.6,0.2,56,云量发展情况没有进行观测或无法观测。 ,7
03.04.2021 17:00,9.3,2,75,云量发展情况没有进行观测或无法观测。 ,6
03.04.2021 14:00,8.3,3,82,云量发展情况没有进行观测或无法观测。 ,7
03.04.2021 11:00,8.8,4,94,小雨（不冻） ,8
03.04.2021 08:00,8.4,11,94,间歇性雨，不冻，在观测时较弱 ,6
03.04.2021 05:00,9.6,12,97,小雨（不冻） ,5
03.04.2021 02:00,10.6,13,97,薄雾 ,1
02.04.2021 23:00,10.2,12,97,间歇性雨，不冻，在观测时较弱 ,2
02.04.2021 20:00,10.2,4,96,间歇性雨，不冻，在观测时较弱 ,2
02.04.2021 17:00,10.9,2,93,间歇性雨，不冻，在观测时中度 ,1
02.04.2021 14:00,10.7,0.1,89,薄雾 ,2
02.04.2021 11:00,11.1,0.1,88,薄雾 ,3
02.04.2021 08:00,10.8,0,79,云量发展情况没有进行观测或无法观测。 ,4
02.04.2021 05:00,13.4,0,61,云量发展情况没有进行观测或无法观测。 ,6
02.04.2021 02:00,10.9,0,83,小雨（不冻） ,5
01.04.2021 23:00,11.1,0,87,云量发展情况没有进行观测或无法观测。 ,3
01.04.2021 20:00,13.7,0,39,云量发展情况没有进行观测或无法观测。 ,4
01.04.2021 17:00,13.6,0,40,云量发展情况没有进行观测或无法观测。 ,2
01.04.2021 14:00,15.8,0,23,云量发展情况没有进行观测或无法观测。 ,3
01.04.2021 11:00,15.4,0,34,云量发展情况没有进行观测或无法观测。 ,2
01.04.2021 08:00,13.6,0,21,云量发展情况没有进行观测或无法观测。 ,3
01.04.2021 05:00,11.6,0,42,云量发展情况没有进行观测或无法观测。 ,3
01.04.2021 02:00,10.5,0,54,云量发展情况没有进行观测或无法观测。 ,0
31.03.2021 23:00,11.5,0,36,云量发展情况没有进行观测或无法观测。 ,1
31.03.2021 20:00,12.4,0,27,云量发展情况没有进行观测或无法观测。 ,2
31.03.2021 17:00,13.4,0,20,云量发展情况没有进行观测或无法观测。 ,3
31.03.2021 14:00,14.6,0,15,云量发展情况没有进行观测或无法观测。 ,3
31.03.2021 11:00,15.6,0,14,云量发展情况没有进行观测或无法观测。 ,3
31.03.2021 08:00,11.1,0,43,云量发展情况没有进行观测或无法观测。 ,2
31.03.2021 05:00,7.5,0,73,云量发展情况没有进行观测或无法观测。 ,1
31.03.2021 02:00,8.1,0,78,云量发展情况没有进行观测或无法观测。 ,1
30.03.2021 23:00,8.7,0,73,云量发展情况没有进行观测或无法观测。 ,3
30.03.2021 20:00,9.1,0,65,云量发展情况没有进行观测或无法观测。 ,3
30.03.2021 17:00,11,0,52,霾 ,4
30.03.2021 14:00,13.2,0,42,云量发展情况没有进行观测或无法观测。 ,4
30.03.2021 11:00,14.2,0,29,云量发展情况没有进行观测或无法观测。 ,4
30.03.2021 08:00,12.9,0.1,41,云量发展情况没有进行观测或无法观测。 ,1
30.03.2021 05:00,10.2,0.1,46,云量发展情况没有进行观测或无法观测。 ,1
30.03.2021 02:00,11.2,0.1,49,云量发展情况没有进行观测或无法观测。 ,1
29.03.2021 23:00,11.9,0.1,46,云量发展情况没有进行观测或无法观测。 ,0
29.03.2021 20:00,13.8,0,29,云量发展情况没有进行观测或无法观测。 ,1
29.03.2021 17:00,15.1,0,28,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,2
29.03.2021 14:00,17.5,0,22,云量发展情况没有进行观测或无法观测。 ,3
29.03.2021 11:00,15.5,0,22,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,3
29.03.2021 08:00,12.2,0,43,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,1
29.03.2021 05:00,10.5,0,49,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,2
29.03.2021 02:00,11.3,0,46,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,2
28.03.2021 23:00,13.2,0,26,霾 ,4
28.03.2021 20:00,14.7,0,29,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,6
28.03.2021 17:00,15.9,0,42,广泛散布的浮在空中的尘土，但不是在观测时由测站或测站附近的风吹起的 ,6
28.03.2021 14:00,18,0,67,薄雾 ,2
28.03.2021 11:00,11.9,0,93,雾或冰雾 ,5
28.03.2021 08:00,9.2,0,97,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,4
28.03.2021 05:00,9.5,0,92,薄雾 ,3
28.03.2021 02:00,10.6,0,85,薄雾 ,2
27.03.2021 23:00,10.4,0,82,薄雾 ,3
27.03.2021 20:00,11.6,0,79,薄雾 ,4
27.03.2021 17:00,13.6,6,72,薄雾 ,5
27.03.2021 14:00,14.2,11,72,云量发展情况没有进行观测或无法观测。 ,4
27.03.2021 11:00,12,15,86,云量发展情况没有进行观测或无法观测。 ,4
27.03.2021 08:00,9.9,14,97,间歇性雨，不冻，在观测时较弱 ,4
27.03.2021 05:00,9.2,9,96,间歇性雨，不冻，在观测时较弱 ,1
27.03.2021 02:00,10.5,4,94,间歇性雨，不冻，在观测时较弱 ,1
26.03.2021 23:00,10.6,0,82,间歇性雨，不冻，在观测时较弱 ,3
26.03.2021 20:00,10.6,0,73,云量发展情况没有进行观测或无法观测。 ,4
26.03.2021 17:00,11.7,0,65,云量发展情况没有进行观测或无法观测。 ,4
26.03.2021 14:00,13.5,0,55,云量发展情况没有进行观测或无法观测。 ,5
26.03.2021 11:00,14.7,0,60,霾 ,4
26.03.2021 08:00,11.9,0,71,霾 ,3
26.03.2021 05:00,11.5,0,69,云量发展情况没有进行观测或无法观测。 ,2
26.03.2021 02:00,11.4,0,69,云量发展情况没有进行观测或无法观测。 ,2
25.03.2021 23:00,11.6,0,69,霾 ,3
25.03.2021 20:00,12.1,0,62,霾 ,3
25.03.2021 17:00,12.5,0,61,霾 ,3
25.03.2021 14:00,15.3,0,45,霾 ,4
25.03.2021 11:00,16.3,0,42,霾 ,2
25.03.2021 08:00,8.8,0,78,薄雾 ,1
25.03.2021 05:00,7.2,0,82,薄雾 ,3
25.03.2021 02:00,9,0,72,薄雾 ,3
24.03.2021 23:00,11.8,0,61,霾 ,2
24.03.2021 20:00,14.3,0,52,霾 ,0
24.03.2021 17:00,16,0,47,云量发展情况没有进行观测或无法观测。 ,2
24.03.2021 14:00,14.8,0,52,霾 ,3
24.03.2021 11:00,12.3,0,60,霾 ,4
24.03.2021 08:00,10,0,74,薄雾 ,4
24.03.2021 05:00,8.7,0,76,薄雾 ,5
24.03.2021 02:00,9.1,0,73,云量发展情况没有进行观测或无法观测。 ,4
23.03.2021 23:00,8.7,0,83,薄雾 ,4
23.03.2021 20:00,9.3,0,76,薄雾 ,4
23.03.2021 17:00,12.1,0,55,云量发展情况没有进行观测或无法观测。 ,3
23.03.2021 14:00,12.3,0,55,云量发展情况没有进行观测或无法观测。 ,4
23.03.2021 11:00,12.7,0,51,云量发展情况没有进行观测或无法观测。 ,4
23.03.2021 08:00,9.8,0,58,云量发展情况没有进行观测或无法观测。 ,4
23.03.2021 05:00,9.2,0,47,云量发展情况没有进行观测或无法观测。 ,4
23.03.2021 02:00,10.7,0,29,云量发展情况没有进行观测或无法观测。 ,3
22.03.2021 23:00,11.4,0,33,云量发展情况没有进行观测或无法观测。 ,2
22.03.2021 20:00,10.8,0,46,云量发展情况没有进行观测或无法观测。 ,1
22.03.2021 17:00,12.7,0,40,云量发展情况没有进行观测或无法观测。 ,3
22.03.2021 14:00,16.4,0,26,云量发展情况没有进行观测或无法观测。 ,3
22.03.2021 11:00,13.1,0,27,云量发展情况没有进行观测或无法观测。 ,4
22.03.2021 08:00,8.9,0,32,云量发展情况没有进行观测或无法观测。 ,1
22.03.2021 05:00,6.2,0,39,云量发展情况没有进行观测或无法观测。 ,2
22.03.2021 02:00,5.6,0,38,云量发展情况没有进行观测或无法观测。 ,2
21.03.2021 23:00,4.7,0,44,云量发展情况没有进行观测或无法观测。 ,2
21.03.2021 20:00,6,0,36,云量发展情况没有进行观测或无法观测。 ,5
21.03.2021 17:00,7.2,0,30,云量发展情况没有进行观测或无法观测。 ,9
21.03.2021 14:00,8,0,32,云量发展情况没有进行观测或无法观测。 ,9
21.03.2021 11:00,6.8,0,28,云量发展情况没有进行观测或无法观测。 ,10
21.03.2021 08:00,5.4,0,41,云量发展情况没有进行观测或无法观测。 ,8
21.03.2021 05:00,6.2,0,45,云量发展情况没有进行观测或无法观测。 ,8
21.03.2021 02:00,8.1,0,44,云量发展情况没有进行观测或无法观测。 ,7
20.03.2021 23:00,8,0,77,薄雾 ,4
20.03.2021 20:00,7.4,0,80,薄雾 ,4
20.03.2021 17:00,7.7,0,73,薄雾 ,5
20.03.2021 14:00,7.5,0.3,72,薄雾 ,6
20.03.2021 11:00,7.3,0.3,70,薄雾 ,7
20.03.2021 08:00,4.6,0.3,81,云量发展情况没有进行观测或无法观测。 ,5
20.03.2021 05:00,5.3,0.3,61,云量发展情况没有进行观测或无法观测。 ,6
20.03.2021 02:00,8,0,53,云量发展情况没有进行观测或无法观测。 ,4
19.03.2021 23:00,8.2,0,45,云量发展情况没有进行观测或无法观测。 ,1
19.03.2021 20:00,8,0,47,云量发展情况没有进行观测或无法观测。 ,2
19.03.2021 17:00,7.6,0,60,云量发展情况没有进行观测或无法观测。 ,3
19.03.2021 14:00,9.4,0,52,云量发展情况没有进行观测或无法观测。 ,3
19.03.2021 11:00,8.6,0,47,霾 ,3
19.03.2021 08:00,4.9,0,72,薄雾 ,4
19.03.2021 05:00,4.3,0,76,薄雾 ,4
19.03.2021 02:00,5.9,0,59,云量发展情况没有进行观测或无法观测。 ,3
18.03.2021 23:00,7.1,0,66,云量发展情况没有进行观测或无法观测。 ,1
18.03.2021 20:00,9.5,0,41,云量发展情况没有进行观测或无法观测。 ,1
18.03.2021 17:00,10.2,0,47, ,4
18.03.2021 14:00,12.9,0,28,云量发展情况没有进行观测或无法观测。 ,4
18.03.2021 11:00,10.5,0,35,云量发展情况没有进行观测或无法观测。 ,2
18.03.2021 08:00,7.9,0,53,云量发展情况没有进行观测或无法观测。 ,1
18.03.2021 05:00,6,0,68,云量发展情况没有进行观测或无法观测。 ,1
18.03.2021 02:00,5.8,0,48,云量发展情况没有进行观测或无法观测。 ,1
17.03.2021 23:00,5.8,0,58,云量发展情况没有进行观测或无法观测。 ,1
17.03.2021 20:00,6.6,0,55,云量发展情况没有进行观测或无法观测。 ,2
17.03.2021 17:00,8,0,44,云量发展情况没有进行观测或无法观测。 ,2
17.03.2021 14:00,9.3,0,21,云量发展情况没有进行观测或无法观测。 ,5
17.03.2021 11:00,9.7,0,28,云量发展情况没有进行观测或无法观测。 ,3
17.03.2021 08:00,6.4,0,66,云量发展情况没有进行观测或无法观测。 ,2
17.03.2021 05:00,4.8,0,61,云量发展情况没有进行观测或无法观测。 ,1
17.03.2021 02:00,5.7,0,54,云量发展情况没有进行观测或无法观测。 ,1
16.03.2021 23:00,5.6,0,45,云量发展情况没有进行观测或无法观测。 ,1
16.03.2021 20:00,6.4,0,66,云量发展情况没有进行观测或无法观测。 ,2
16.03.2021 17:00,8.1,0,50,云量发展情况没有进行观测或无法观测。 ,4
16.03.2021 14:00,10.6,0,39,云量发展情况没有进行观测或无法观测。 ,3
16.03.2021 11:00,11.4,0,19,云量发展情况没有进行观测或无法观测。 ,5
16.03.2021 08:00,6.5,0,64,霾 ,3
16.03.2021 05:00,5.4,0,71,薄雾 ,5
16.03.2021 02:00,7.3,0,61,霾 ,6
15.03.2021 23:00,9.4,0,73,薄雾 ,8
15.03.2021 20:00,10.6,0.1,91,薄雾 ,5
15.03.2021 17:00,10.5,0.1,86,薄雾 ,4
15.03.2021 14:00,10,0.1,91,薄雾 ,2
15.03.2021 11:00,8.1,0.1,97,间歇性雨，不冻，在观测时较弱 ,4
15.03.2021 08:00,7.9,0,91,薄雾 ,4
15.03.2021 05:00,8,0,84,薄雾 ,4
15.03.2021 02:00,7.9,0,83,薄雾 ,3
14.03.2021 23:00,7.7,0,87,薄雾 ,4
14.03.2021 20:00,8,0,80,薄雾 ,3
14.03.2021 17:00,9.4,0,69,薄雾 ,4
14.03.2021 14:00,11.4,0,65,霾 ,4
14.03.2021 11:00,11.1,0,71,薄雾 ,3
14.03.2021 08:00,8.2,0,87,薄雾 ,3
14.03.2021 05:00,7.4,0,86,薄雾 ,3
14.03.2021 02:00,7.9,0,82,薄雾 ,3
13.03.2021 23:00,8.5,0,77,薄雾 ,3
13.03.2021 20:00,9.6,0,72,薄雾 ,3
13.03.2021 17:00,10.9,0,66,霾 ,4
13.03.2021 14:00,12.8,0,59,霾 ,3
13.03.2021 11:00,14.1,0,54,霾 ,2
13.03.2021 08:00,9.1,0,68,霾 ,0
13.03.2021 05:00,7.5,0,74,薄雾 ,1
13.03.2021 02:00,8.6,0,69,霾 ,2
12.03.2021 23:00,9.3,0,63,云量发展情况没有进行观测或无法观测。 ,2
12.03.2021 20:00,9.6,0,60,云量发展情况没有进行观测或无法观测。 ,2
12.03.2021 17:00,11.8,0,51,云量发展情况没有进行观测或无法观测。 ,2
12.03.2021 14:00,14.1,0,44,云量发展情况没有进行观测或无法观测。 ,2
12.03.2021 11:00,10.4,0.1,61,霾 ,3
12.03.2021 08:00,6.6,0.1,85,薄雾 ,3
12.03.2021 05:00,6.2,0.4,88,薄雾 ,2
12.03.2021 02:00,8.1,0.6,76,薄雾 ,1
11.03.2021 23:00,8.2,0.5,78,间歇性雨，不冻，在观测时较弱 ,2
11.03.2021 20:00,9.1,0.5,69,云量发展情况没有进行观测或无法观测。 ,2
11.03.2021 17:00,9.3,0.2,75,间歇性雨，不冻，在观测时较弱 ,2
11.03.2021 14:00,9,0,85,小雨（不冻） ,3
11.03.2021 11:00,9.7,0,68,霾 ,3
11.03.2021 08:00,9.7,0,45,云量发展情况没有进行观测或无法观测。 ,2
11.03.2021 05:00,6.9,0,69,云量发展情况没有进行观测或无法观测。 ,1
11.03.2021 02:00,6.8,0,73,云量发展情况没有进行观测或无法观测。 ,3
10.03.2021 23:00,7,0,83,薄雾 ,2
10.03.2021 20:00,7.9,0,82,薄雾 ,3
10.03.2021 17:00,9.3,0,72,薄雾 ,3
10.03.2021 14:00,11.7,0,60,霾 ,3
10.03.2021 11:00,11.8,0,61,霾 ,2
10.03.2021 08:00,7.3,0,72,薄雾 ,2
10.03.2021 05:00,7.6,0,60,霾 ,1
10.03.2021 02:00,6.4,0,73,云量发展情况没有进行观测或无法观测。 ,2
09.03.2021 23:00,6.5,0,81,薄雾 ,3
09.03.2021 20:00,6.2,0,89,云量发展情况没有进行观测或无法观测。 ,3
09.03.2021 17:00,7.4,0,83, ,5
09.03.2021 14:00,9.6,0,70,云量发展情况没有进行观测或无法观测。 ,3
09.03.2021 11:00,7.9,0,79,云量发展情况没有进行观测或无法观测。 ,4
09.03.2021 08:00,5.7,0,93,薄雾 ,2
09.03.2021 05:00,4.7,0,93,薄雾 ,2
09.03.2021 02:00,4.9,0,90,云量发展情况没有进行观测或无法观测。 ,1
08.03.2021 23:00,5.2,0,87,云量发展情况没有进行观测或无法观测。 ,2
08.03.2021 20:00,5.2,0,75,云量发展情况没有进行观测或无法观测。 ,4
08.03.2021 17:00,5.8,0,63,云量发展情况没有进行观测或无法观测。 ,2
08.03.2021 14:00,6.3,0,68,云量发展情况没有进行观测或无法观测。 ,4
08.03.2021 11:00,7.1,0,56,云量发展情况没有进行观测或无法观测。 ,3
08.03.2021 08:00,3.6,0,81,薄雾 ,0
08.03.2021 05:00,2,0,78,薄雾 ,0
08.03.2021 02:00,2.5,0,77,薄雾 ,1
07.03.2021 23:00,3,0,74,云量发展情况没有进行观测或无法观测。 ,0
07.03.2021 20:00,3.7,0,65,云量发展情况没有进行观测或无法观测。 ,3
07.03.2021 17:00,4.9,0,53,云量发展情况没有进行观测或无法观测。 ,3
07.03.2021 14:00,7.1,0,21,云量发展情况没有进行观测或无法观测。 ,2
07.03.2021 11:00,2.8,0,54,云量发展情况没有进行观测或无法观测。 ,2
07.03.2021 08:00,0.3,0,67,云量发展情况没有进行观测或无法观测。 ,4
07.03.2021 05:00,-0.8,0,69,云量发展情况没有进行观测或无法观测。 ,5
07.03.2021 02:00,-1.1,0,65, ,7
06.03.2021 23:00,-0.4,0,62,云量发展情况没有进行观测或无法观测。 ,7
06.03.2021 20:00,1.2,0,50,云量发展情况没有进行观测或无法观测。 ,7
06.03.2021 17:00,4.7,0,39,云量发展情况没有进行观测或无法观测。 ,7
06.03.2021 14:00,3.9,0,37,云量发展情况没有进行观测或无法观测。 ,9
06.03.2021 11:00,1.4,0,48,云量发展情况没有进行观测或无法观测。 ,8
06.03.2021 08:00,0.2,0,54,云量发展情况没有进行观测或无法观测。 ,7
06.03.2021 05:00,1.7,0,62,云量发展情况没有进行观测或无法观测。 ,5
06.03.2021 02:00,3.2,0,72,云量发展情况没有进行观测或无法观测。 ,5
05.03.2021 23:00,5.4,0,81,薄雾 ,3
05.03.2021 20:00,6.9,0,85,薄雾 ,3
05.03.2021 17:00,9.1,0,75,云量发展情况没有进行观测或无法观测。 ,3
05.03.2021 14:00,9.9,0,76,云量发展情况没有进行观测或无法观测。 ,2
05.03.2021 11:00,8.9,0,83,云量发展情况没有进行观测或无法观测。 ,4
05.03.2021 08:00,6.8,0,90,云量发展情况没有进行观测或无法观测。 ,4
05.03.2021 05:00,6.1,0,88,云量发展情况没有进行观测或无法观测。 ,4
